Smiles,IC50,pIC50
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(Cl)c(C(=O)O)c2)c1,4.8,8.318758762624412
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(OCCN3CCCC3)c(C(=O)O)c2)c1,175.6,6.755475488429917
COc1ccc(S(=O)(=O)Nc2cccc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)c2)cc1,2412.0,5.617622696531886
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(NS(=O)(=O)c3ccccc3Cl)c2)c1,2353.0,5.6283780728239785
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(S(=O)(=O)Nc3cccnc3)c2)c1,171.0,6.767003889607846
Cc1nn(-c2ccnc(Nc3ccccc3)n2)cc1CN1CC[C@@H](O)C1,871.0,6.059981844992337
COc1cc(Nc2nccc(-n3cc(C)c(CN(C)C)c3)n2)cc(OC)c1OC,71.8,7.1438755557577
Cc1cc(C)cc(Nc2nccc(-n3cc(CN4CCC(O)CC4)c(C)n3)n2)c1,39.1,7.407823242604133
Cc1cc(C)cc(Nc2nccc(-n3cc(CN4CC(O)C4)c(C4CC4)c3)n2)c1,1.9,8.721246399047171
Cc1cn(-c2ccnc(Nc3cc(C)c(OCC(=O)N4CCCC4)c(C)c3)n2)cc1CN1CC(O)C1,7.3,8.136677139879543
COc1c(C)cc(Nc2nccc(-n3cc(C)c(CN4CC(O)C4)c3)n2)cc1C,5.7,8.244125144327509
Cc1cn(-c2ccnc(Nc3cc(C)c(Oc4ccccc4)c(C)c3)n2)cc1CN1CC(O)C1,144.5,6.840132152907433
NCCCNc1nc(-c2cccc(-c3ccsc3)c2)cc2ncccc12,1500.0,5.823908740944319
COc1ccc(-c2cc3ncc(Br)cc3c(NCCCN)n2)cc1,120.0,6.920818753952375
CC(C)n1cc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cn1,0.5,9.301029995663981
CC(=O)OCCn1cc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cn1,0.1,10.0
Cc1ccc2cc(-c3cc(O[C@H](C)[C@H]4CNC(=O)C4)c4cccnc4c3)ccc2n1,0.7,9.154901959985743
C[C@@H](Oc1cc(-c2ccc3cnn(C)c3c2)cc2ncccc12)[C@H]1CNC(=O)C1,0.9,9.045757490560675
NC(=O)c1cccnc1COc1cc(-c2ccc(N3CCOCC3)nc2)cc2ncccc12,1.6,8.795880017344075
CCN(Cc1ccc(-c2cc(OCc3ncccc3C(N)=O)c3cccnc3c2)cc1)C(C)=O,1.6,8.795880017344075
CCN(Cc1ccc(-c2cc(O[C@H](C)[C@H]3CNC(=O)C3)c3cccnc3c2)cc1)C(C)=O,0.2,9.698970004336019
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CCC[C@H]3O)c2c1=O,280.0,6.552841968657781
CC(C)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2nc[nH]c(=O)c12,1593.0,5.797784224198868
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC[C@H](CO)C3)c2c1=O,252.0,6.598599459218455
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(S(C)(=O)=O)nn4C)n2)cc1CN1C[C@H](O)CO1,87.1,7.059981844992337
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4S(C)(=O)=O)n2)cc1CN1C[C@H](O)CO1,5.89,8.229884705212898
COc1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cc1OC,12000.0,4.920818753952375
COc1ccc(Nc2nc(-c3cccc(C(=O)Nc4ccc(-c5cn[nH]c5)cc4)c3)cn3ccnc23)cc1OC,11.0,7.958607314841775
Cn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2ccccc21,14.0,7.853871964321762
N[C@H]1COCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,20.0,7.698970004336019
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(C4CCOCC4)cc3)c2n1,3.8,8.42021640338319
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,292.0,6.534617148551582
COc1ccc(Nc2cc(-c3cccc(C(=O)Nc4ccc(C(=O)O)cc4)c3)cn3ncnc23)nc1OC,3.0,8.522878745280337
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4[C@H]5COC[C@@H]4COC5)cc3)c2n1,13.7,7.863279432843593
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CC5CC(C4)O5)cc3)c2n1,61.6,7.210419287835575
c1cn2cc(-c3cnc4c(c3)NCCO4)nc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)c2n1,8.4,8.075720713938118
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,15000.0,4.823908740944319
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,2.0,8.698970004336019
C[C@H](N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,21.0,7.6777807052660805
N[C@H]1CCCC[C@H]1Nc1cc2[nH]c(=O)[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,1900.0,5.721246399047171
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CCN1CC[C@@H](O)C1,17.5,7.756961951313706
CCOc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,81.0,7.0915149811213505
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(OC5CNC5)c(C)n4)n3)cc12,1.3,8.886056647693163
CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,25000.0,4.6020599913279625
CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2)CC1,49.0,7.309803919971486
CCN1CC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)cc2)C1,105.0,6.978810700930062
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CS(C)(=O)=O)C4)n3)cc2)CC1,223.0,6.651695136951839
CN(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,147.0,6.8326826652518236
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cc(C(=O)O)ccc2OC(F)(F)F)c1,2550.0,5.5934598195660445
O[C@H](c1ccc(-c2cc(Nc3nccc(C(F)(F)F)n3)ccc2F)cc1)C(F)F,911.3,6.040338629726505
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc([C@@]3(O)CCCCc4ccc(C(=O)O)cc43)s2)c1,0.95,9.022276394711152
CCOP(=O)(OCC)c1ccc2c(c1)CCC[C@]2(O)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1,15.16,7.819300798703965
COC(=O)c1ccc2c(c1)CCCC2(F)c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1,75.21,7.123724411322121
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC5CN(S(C)(=O)=O)CC5C4)n3)cc2)CC1,761.0,6.118615343229427
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCCC(C(N)=O)C4)n3)cc2)CC1,436.0,6.360513510731414
CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CO)C4)n3)cc2)CC1,78.0,7.107905397309519
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC(CO)C4)n3)cc2)CC1,196.0,6.707743928643524
CCN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCO)n3)cc2)CC1,131.0,6.882728704344236
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC[C@H](O)C3)c2c1=O,2182.0,5.6611452537476765
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@H](N)CC3)c2c1=O,912.0,6.0400051616715835
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@H]3CC[C@@H](N)CC3)c2c1=O,3.89,8.410050398674292
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC[C@H](CCO)C4)n3)cc2)CC1,50.9,7.293282217663242
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(OCCN)c2c1=O,286.0,6.543633966870957
CC(C)Nc1nc(-c2ccc([C@@H](C)NS(C)(=O)=O)cc2)cc2ncn(C)c(=O)c12,697.0,6.15676722190199
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@@H]3CC[C@@H](O)C3)c2c1=O,158.0,6.801342913045577
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N3CCC(O)(C(N)=O)C3)c2c1=O,189.0,6.723538195826756
CC(C)Nc1nc(-c2cccnc2N)cc2ncn(C)c(=O)c12,126.0,6.899629454882437
Cn1cnc2cc(-c3ccc(C(=N)NO)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,262.0,6.581698708680254
COCCNc1nc(-c2ccc3c(c2)S(=O)(=O)CCN3C)cc2ncn(C)c(=O)c12,53.0,7.275724130399211
C[C@H](NS(C)(=O)=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(N3CC[C@H](CO)C3)n2)cc1,221.0,6.655607726314889
Cc1cc(-c2cc3ncn(C)c(=O)c3c(N[C@@H]3CCOC3)n2)ccc1C1CCNCC1,51.4,7.289036881004725
CCN1CCC(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCOC(CO)C4)n3)cc2C)CC1,230.0,6.638272163982407
CC(C)Nc1nc(-c2ccc(C3CCC(=O)N3)cc2)cc2ncn(C)c(=O)c12,276.0,6.559090917934782
CN1C(=O)C(=O)c2cc(-c3cc4ncn(C)c(=O)c4c(N[C@@H]4CCOC4)n3)ccc21,189.0,6.723538195826756
Cn1cnc2cc(-c3ccc(C4(N)CC4)nc3)nc(N3CC[C@H](CO)C3)c2c1=O,579.0,6.2373214362725635
CCOC(=O)CCc1cccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)c1,1422.0,5.847100403606253
CCOC(=O)CCc1cccc(-c2cc(C)cc(Nc3nccc(OC)n3)c2)c1,846.6,6.072321735862008
CC(C)Nc1nc(Nc2ccc(S(=O)(=O)N(C)C)cc2)nc2[nH]cnc12,5.0,8.301029995663981
CN1CCN(c2ccc(Nc3nc(NC4CC4)c4nc[nH]c4n3)cc2)CC1,5.0,8.301029995663981
Cc1cc(Nc2nccc(C)n2)cc(-c2ccc(CCC(=O)O)cc2)c1,37.4,7.42712839779952
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NC[C@@H](O)c3ccccc3)c2c1=O,286.0,6.543633966870957
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NCCO)n3)cc2)CC1,44.0,7.356547323513812
CNC(=O)c1nc(C)n2ccc(Nc3nccc(-n4cc(N[C@@H]5CCOC[C@@H]5N)c(C)n4)n3)cc12,3.2,8.494850021680094
CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(N[C@@H]5CCCNC5)c(C)n4)n3)cc12,0.73,9.136677139879543
CCCCC(=O)OC1CCC(C(C)(O)c2ncc(-c3cc(C)cc(Nc4nccc(C(F)(F)F)n4)c3)s2)CC1,1258.0,5.90031935889075
CCC(=O)O[C@@H]1CCC(C(C)(O)c2ncc(-c3cc(C)cc(Nc4nccc(C)n4)c3)s2)C[C@H]1C,93.0,7.031517051446065
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4C[C@@H]5C[C@H]4CO5)cc3)c2n1,5.0,8.301029995663981
COCCNc1nc(-c2ccc(F)nc2)cc2ncn(C)c(=O)c12,430.0,6.366531544420414
C[C@@H](CO)Nc1nc(-c2ccc(N3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,147.0,6.8326826652518236
C[C@H](CO)Nc1nc(-c2ccc(N3CCOCC3)cc2)cc2ncn(C)c(=O)c12,57.0,7.2441251443275085
CC(C)Nc1nc(-c2ccc(N[C@H](C)CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,357.0,6.447331783887806
Cn1cnc2cc(-c3ccc(N4CCC[C@@H]4CO)c(S(C)(=O)=O)c3)nc(N[C@@H]3CCOC3)c2c1=O,48.0,7.318758762624412
Cn1cnc2cc(-c3ccc(N4CCC[C@@H]4CO)c(S(C)(=O)=O)c3)nc(N3CC[C@H](CO)C3)c2c1=O,122.0,6.913640169325252
CC(C)Nc1nc(-c2ccc(N3CCC[C@H]3CO)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,217.0,6.66354026615147
CC(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,3055.0,5.514988785421427
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NC3CCC(=O)NC3)c2c1=O,169.0,6.772113295386326
COc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CCC(=O)NC3)n2)cc1OC,214.0,6.669586226650809
C[C@@H](CNc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12)NS(C)(=O)=O,156.0,6.806875401645538
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NC3CCOCC3)c2c1=O,1437.0,5.842543231865775
COC(=O)CCCNc1nc(-c2ccc(C(C)(C)O)nc2)cc2ncn(C)c(=O)c12,1803.0,5.744004273277598
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(NCCCCO)c2c1=O,290.0,6.5376020021010435
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3cnccn3)c2c1=O,856.0,6.0675262353228465
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CCc4ccc(C(=O)O)cc4C3)c2c1=O,952.0,6.021363051615525
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCC(C(C)(C)O)C4)n3)cc2)CC1,327.0,6.485452247339714
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CC(CO)C5(C4)OCCO5)n3)cc2)CC1,328.0,6.484126156288321
CCC(=O)C1CCN(c2nc(-c3ccc(N4CCN(C)CC4)cc3)cc3ncn(C)c(=O)c23)C1,1755.0,5.755722879198157
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3nccs3)c2c1=O,382.0,6.4179366370882915
COCCNc1nc(-c2ccc(NCCN3CCOCC3)nc2)cc2ncn(C)c(=O)c12,53.0,7.275724130399211
Cn1cnc2cc(-c3ccc(C4CNC4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,48.0,7.318758762624412
Cn1cnc2cc(-c3ccc(C4CCNCC4)cc3)nc(N3CC[C@@H](CO)C3)c2c1=O,94.0,7.026872146400302
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(N4CCCC4)n3)cc2)CC1,419.0,6.377785977033705
CN1CCN(c2ccc(-c3cc4ncn(C)c(=O)c4c(NC4CCC[C@@H]4CO)n3)cc2)CC1,374.0,6.42712839779952
COC[C@H]1CCN(c2nc(-c3ccc(N4CCN(C)CC4)cc3)cc3ncn(C)c(=O)c23)C1,1084.0,5.964970717797632
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(Nc3ccccn3)c2c1=O,926.0,6.033389013318065
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CC[C@H](CO)C3)c2c1=O,76.3,7.117475462045119
CC(C)Nc1nc(-c2cnc(N)nc2)cc2ncn(C)c(=O)c12,324.0,6.489454989793388
Cn1cnc2cc(-c3ccc(N4CC[C@H](O)C4)c(S(C)(=O)=O)c3)nc(N[C@@H]3CCOC3)c2c1=O,53.7,7.270025714300444
CC(C)Nc1nc(-c2ccc([C@@H](C)N)cc2)cc2ncn(C)c(=O)c12,179.0,6.747146969020107
CC(=O)N[C@H](C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1,264.0,6.578396073130169
Cn1cnc2cc(-c3ccc(C4(N)CC4)cc3)nc(NCCCO)c2c1=O,884.0,6.053547734986927
Cc1cc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)nnc2C(N)=O)cc2ccsc12,0.37,9.431798275933005
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(NCc3nccs3)c2c1=O,736.0,6.133122185662501
CC(C)Nc1nc(-c2ccc(C3CNC3)cc2)cc2ncn(C)c(=O)c12,122.0,6.913640169325252
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(-c3ccc(N4CCOCC4)cc3)c2c1=O,535.0,6.2716462179787715
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)F)cn4C)n2)cc1CN1C[C@@H](O)CO1,24.43,7.612076533026563
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N3CC(CO)C3)c2c1=O,257.0,6.590066876668706
Cn1cnc2cc(-c3ccc([C@H]4CC[C@H](N5CCOCC5)CC4)cc3)nc(N[C@@H]3CCOC3)c2c1=O,138.0,6.860120913598763
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2ccc(C3(O)CCN(C(=O)c4ccc5nc(C)c(C)nc5c4)CC3)nc2)c1,5.0,8.301029995663981
Cn1cnc2cc(-c3ccc(N4CCOCC4)cc3)nc(N[C@@H]3CCN(S(C)(=O)=O)C3)c2c1=O,253.0,6.5968794788241825
Cn1cnc2cc(-c3ccc(C(C)(C)O)nc3)nc(N3CC(CO)C3)c2c1=O,435.0,6.361510743045363
Cc1cnc(Nc2ccc3c(c2)c(C(=O)C(F)(F)F)cn3C)nc1-n1cc(CN2C[C@H](O)CO2)c(C)n1,159.4,6.7975116829399065
COC(=O)c1nn(C)c2c(C)cc(Nc3nccc(-c4cc(CN(C)C)n(C)n4)n3)cc12,0.03,10.522878745280337
N[C@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,34.0,7.468521082957745
c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3ccc4cn[nH]c4c3)cc2[nH]1,301.0,6.521433504406157
CCn1cc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3cnc([C@@]4(O)CC[C@H](C(=O)O)C(C)(C)C4)s3)c2)cn1,63.5,7.197226274708024
Cc1cc(C)cc(Nc2nc(N[C@H](CN)c3ccccc3)n3ccnc3c2C(N)=O)c1,21.0,7.6777807052660805
CCc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,53.0,7.275724130399211
COc1cccc(-c2cc3ncccc3c(NCCCN)n2)c1,500.0,6.301029995663981
CCOC(=O)CCCCn1cc(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c2cc(OC)ccc21,678.0,6.168770306132936
COc1cc(Nc2nc(NCc3ccc(/C=C/C(=O)O)cc3)n3ccnc3c2C(N)=O)cc(OC)c1,690.0,6.161150909262744
Cc1cc(Nc2nn(C(C)C)c(=O)c3cc(OCCN(C)C)ccc23)n[nH]1,1860.0,5.730487055782084
O=C1Nc2ccccc2/C1=C\c1ccc[nH]1,14.0,7.853871964321762
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(S(=O)(=O)O)c2)c1,8.5,8.070581074285707
FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CCOCC3)c2)n1,76.7,7.115204636051019
FC(F)(F)c1ccnc(Nc2cc(-c3ccccc3)cc(N3CC4CC3CO4)c2)n1,67.4,7.17134010346468
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(CCC(=O)O)cc2)c1,7.1,8.148741651280925
COc1ccc2cnn(-c3cnc4[nH]cc(C(=O)NC(C)(C)C)c4n3)c2c1,33.0,7.481486060122112
CCC(O)(c1ncc(-c2cc(C)cc(Nc3cc(C(F)(F)F)ccn3)n2)s1)C1CCC(C(=O)O)CC1,0.5,9.301029995663981
O=C1CCc2ccc(Nc3nc(NCC(F)(F)F)c4occc4n3)cc2N1,63.0,7.200659450546418
COC(=O)N[C@@H]1CC(C)(C)c2ccc(Nc3nc(NC4CC4)c4occc4n3)cc2NC1=O,12.0,7.920818753952375
NC(c1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1)C(F)(F)F,172.7,6.7627076624325415
CSc1ccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)cc1,1952.0,5.709520186669327
CNC(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,43.4,7.36251027048749
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1C[C@H](O)CO1,6.15,8.211124884224583
Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)(F)F)cn4C)n2)cc1CN1C[C@H](O)CO1,2.82,8.549750891680638
Cc1nn(-c2ccnc(Nc3ccc4[nH]cc(C(=O)C(F)(F)F)c4c3)n2)cc1CN1C[C@H](O)CO1,8.28,8.08196966321512
CCn1cc(C(=O)C2CC2)c2cc(Nc3nccc(-n4cc(CN5C[C@@H](O)CO5)c(C)n4)n3)ccc21,6.28,8.202040356262804
O=C(c1cn(CC(F)F)c2ccc(Nc3nccc(-n4cc(CN5C[C@H](O)CO5)cn4)n3)cc12)C1CC1,5.34,8.272458742971443
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C(F)C3CCC(C(=O)O)CC3)s2)c1,2.0,8.698970004336019
Cc1cc(Nc2nccc(C)n2)cc(-c2cnc(C[C@]3(O)CC[C@H](C(=O)O)CC3)s2)c1,318.0,6.497572880015567
CC(O)(c1ncc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(C3CC3)c2)s1)[C@H]1CC[C@H](C(=O)O)CC1,1.0,9.0
Cn1ncc2cc(Nc3ncc(F)c(Nc4ccc5c(c4)NC(=O)C(C)(C)O5)n3)ccc21,28.0,7.552841968657781
C[C@@H]1C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4cn[nH]c4)c3)s2)CC[C@@H]1C(N)=O,2.946,8.530767257493387
CC1(C)C[C@@](O)(c2ncc(-c3cc(Nc4nccc(C(F)(F)F)n4)cc(-c4ccsc4)c3)s2)CC[C@@H]1C(=O)O,11.73,7.930701987884471
Cc1cscc1-c1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,24.57,7.609594843519919
CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1,22.0,7.657577319177793
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4cccc5[nH]ccc45)n3)c3ccccc23)cc1,65.0,7.187086643357144
Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4cccc(CN5CCCC5=O)c4)c4ccccc34)n2)cc2cn[nH]c12,2.0,8.698970004336019
Cn1cnc2cc(-c3ccc(N4CCOCC4)c(S(C)(=O)=O)c3)nc(NC[C@@H]3CCCO3)c2c1=O,141.0,6.85078088734462
CNc1ccc(-c2cc3ncn(C)c(=O)c3c(NCCCO)n2)cc1S(C)(=O)=O,53.0,7.275724130399211
Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C(N)[C@H]3CC[C@H](C(=O)O)CC3)s2)c1,3.0,8.522878745280337
CN(C)CC1CCCN(c2cc(Nc3nccc(C(F)(F)F)n3)cc(-c3ccccc3)c2)C1,251.1,6.600153287287077
Oc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,276.3,6.558619115083489
COC(=O)Cc1cccc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,189.5,6.722390785695909
N#Cc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)c2ccsc2c1,0.4,9.397940008672037
O[C@H](c1ccc(-c2cc(Nc3nccc(C(F)(F)F)n3)cc(C(F)(F)F)c2)cc1)C(F)F,837.0,6.07727454200674
CCOc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc([C@@H](O)C(F)F)cc2)c1,257.5,6.5892227666227905
c1ccc(-c2cc(Nc3nccc(OC4CCNCC4)n3)ccc2N2CCOCC2)cc1,46.9,7.328827157284917
Cc1cc(Nc2cc(C(F)(F)F)ccn2)nc(-c2cnc(C(C)(O)C3CCC(C(=O)O)CC3)s2)c1,1.1,8.958607314841775
N#Cc1cc(C(=O)O)cc(-c2cccc(Nc3nccc(C(F)(F)F)n3)c2)c1,6.6,8.18045606445813
O=C(N[C@H]1CC[C@H](CN2CCCC2)CC1)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,193.6,6.713094647027625
COCCNc1nc(-c2ccc(N3CCO[C@H](C)C3)cc2)cc2ncn(C)c(=O)c12,170.0,6.769551078621726
CC(C)Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)cc2ncn(C)c(=O)c12,440.0,6.356547323513812
CC(C)Nc1nc(-c2ccc(OCCN3CCCC3)cc2)cc2ncn(C)c(=O)c12,115.0,6.939302159646388
Cn1cnc2cc(-c3ccc(NCCN4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,94.0,7.026872146400302
CC(C)Nc1nc(-c2ccc(S(=O)(=O)C(C)C)cc2)cc2ncn(C)c(=O)c12,1103.0,5.957424487559809
CCN1CCN(c2cc(-c3cc4ncn(C)c(=O)c4c(NC4CC4)n3)ccc2S(C)(=O)=O)CC1,696.0,6.157390760389438
COCCNc1nc(-c2ccc(OC)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,196.0,6.707743928643524
Cn1cnc2cc(-c3ccc(N4CC[C@@H](O)C4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,123.0,6.910094888560602
CC(C)Nc1nc(-c2ccc(N3CC[C@@H](O)C3)c(S(C)(=O)=O)c2)cc2ncn(C)c(=O)c12,156.0,6.806875401645538
Cn1cnc2cc(-c3ccc(CN4CCOCC4)c(S(C)(=O)=O)c3)nc(NC3CC3)c2c1=O,155.0,6.809668301829708
COCc1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cc1,422.0,6.374687549038326
CN(C)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)cn1,182.0,6.739928612014925
Cn1cnc2cc(-c3ccc(CN4CCOCC4)cc3)nc(NC3CC3)c2c1=O,460.0,6.337242168318426
COc1cncc(-c2cc3ncn(C)c(=O)c3c(NC3CC3)n2)n1,674.0,6.17134010346468
Cc1cc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)ccc1C1CCN(C)CC1,110.0,6.958607314841775
Cn1cnc2cc(-c3ccc(S(=O)(=O)CCN4CCOCC4)cc3)nc(N3CC[C@H](CO)C3)c2c1=O,83.0,7.080921907623926
O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,50000.0,4.301029995663981
